tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
3047827	Cavemovirus deltaepiphylli	Cavemovirus	Caulimoviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
1454025	Dragonfly larvae associated circular virus-4							Viruses			
2956530	Tigrvirus phiE094	Tigrvirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845964	Pbunavirus R26	Pbunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955678	Cheoctovirus quickmath	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845548	Lulohlevirus edaphohabitans	Lulohlevirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1592129	Odonata-associated circular virus-9							Viruses			
3052585	Orthotospovirus tomatomaculae	Orthotospovirus	Tospoviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
1500757	Pseudomonas phage phiPSA1				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845984	Psouhdivirus pedohabitans	Psouhdivirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1211641	Caulobacter virus Karma	Shapirovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733326	Murciavirus CB5A	Murciavirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060046	Iggyvirus PBPA162	Iggyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060312	Mobuvirus stephanocirci	Mobuvirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2843641	Lazarusvirus fhyacithree	Lazarusvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060073	Kumottavirus kumotta	Kumottavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1511805	Rosavirus A	Rosavirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2170250	Leuconostoc virus Ln8	Unaquatrovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052805	Uukuvirus rukutamaense	Uukuvirus	Phenuiviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
574890	Sweet potato leaf curl Lanzarote virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1027468	Farmington virus		Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1922786	Changjiang picorna-like virus 13						Riboviria	Viruses			
1112202	Papaya leaf curl alphasatellite		Alphasatellitidae					Viruses			
1932006	Chicken associated smacovirus	Huchismacovirus	Smacoviridae	Cremevirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2706523	Opuntia virus 1	Opunvirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2845748	Halcyonevirus unity	Halcyonevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1891763	Betapolyomavirus secuhominis	Betapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
3047711	Badnavirus epsiloninflatheobromae	Badnavirus	Caulimoviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2844301	Muminvirus tooticki	Muminvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1993630	Betaentomopoxvirus ahonmai	Betaentomopoxvirus	Poxviridae	Chitovirales	Pokkesviricetes	Nucleocytoviricota	Varidnaviria	Viruses			
3052143	Copiparvovirus ungulate2	Copiparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
2955391	Avocadovirus cambiare	Avocadovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922793	Changjiang picorna-like virus 4						Riboviria	Viruses			
1678165	Diatom colony associated dsRNA virus 6		Totiviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
213769	Skunavirus sv712	Skunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846089	Salmonella virus BP12C	Chivirus	Casjensviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956227	Nimphelosvirus arnor	Nimphelosvirus	Naryaviridae	Rivendellvirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
700542	Clavavirus yamagawaense	Clavavirus	Clavaviridae					Viruses			
3048436	Alphabaculovirus trini	Alphabaculovirus	Baculoviridae	Lefavirales	Naldaviricetes			Viruses			
1993646	Sida golden yellow vein deltasatellite 3	Deltasatellite	Tolecusatellitidae					Viruses			
39681	Asparagus virus 2	Ilarvirus	Bromoviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
335187	Streptocarpus flower break virus	Tobamovirus	Virgaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
3059763	Beenievirus dobbyssock	Beenievirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
764348	Magnaporthe oryzae chrysovirus 1	Chrysovirus	Chrysoviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
1035662	Bdellovibrio phage phi1402				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560686	Napahaivirus VSW3	Napahaivirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1532031	Alternaria longipes dsRNA virus 1						Riboviria	Viruses			
3048332	Iflavirus betaspexiguae	Iflavirus	Iflaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3052721	Protoparvovirus ungulate2	Protoparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
1506568	Cyclovirus ZM36a	Cyclovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052467	Orthoflavivirus kedougouense	Orthoflavivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
2846610	Vindevirus pedovicinum	Vindevirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1606500	Alphapolyomavirus sturnirae	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
3052259	Iteradensovirus lepidopteran5	Iteradensovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
1685729	Lake Sarah-associated circular molecule 4							Viruses			
2560535	Jericarnavirus B	Locarnavirus	Marnaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2846236	Snuwdevirus agrivicinum	Snuwdevirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1922942	Hubei narna-like virus 12						Riboviria	Viruses			
1241370	Okra leaf curl Oman virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1921128	Homburgvirus LP110	Homburgvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846405	Manuelvirus wrighton	Manuelvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733333	Uliginvirus uligo	Uliginvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052602	Pararubulavirus tiomanense	Pararubulavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3052314	Mammarenavirus lujoense	Mammarenavirus	Arenaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2184393	Apodemus agrarius picornavirus			Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
417192	Honeysuckle yellow vein mosaic disease associated satellite DNA beta	Betasatellite	Tolecusatellitidae					Viruses			
320835	Dubowvirus dv53	Dubowvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956302	Phapecoctavirus Ro121c4YLVW	Phapecoctavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
221036	Malvastrum yellow vein betasatellite	Betasatellite	Tolecusatellitidae					Viruses			
2170003	Squirrel mastadenovirus A	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
2844792	Gulmivirus arvicola	Gulmivirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1972613	Hapavirus graylodge	Hapavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2879287	Mongoose-associated circovirus	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1147144	Enterobacteria phage HK225				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3048152	Iflavirus flacherie	Iflavirus	Iflaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2846623	Wahtavirus luticola	Wahtavirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1918727	Jilinvirus ep3	Jilinvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1986034	Gequatrovirus G4	Gequatrovirus	Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Monodnaviria	Viruses			
2082585	Sogatella furcifera totivirus 1		Totiviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
3047379	Nepovirus italiaense	Nepovirus	Secoviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1718158	Enterococcus phage IME-EFm5				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052290	Luteovirus kerbihordei	Luteovirus	Tombusviridae	Tolivirales	Tolucaviricetes	Kitrinoviricota	Riboviria	Viruses			
1488557	PoSCV Kor J481	Porprismacovirus	Smacoviridae	Cremevirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1930509	Husavirus sp.	Husavirus		Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2846628	Weheuvirus chthonohabitans	Weheuvirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2845848	Piponevirus borborocola	Piponevirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2845549	Luthavirus edaphovicinum	Luthavirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2844019	Samwavirus stiles	Samwavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845047	Kehruavirus agradaptatum	Kehruavirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2169923	Kwaitsingvirus HK544	Kwaitsingvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2163996	Capuchin monkey hepatitis B virus	Orthohepadnavirus	Hepadnaviridae	Blubervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2846132	Epseptimavirus fuchur	Epseptimavirus	Demerecviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922759	Beihai zhaovirus-like virus 3						Riboviria	Viruses			
768738	Elephant endotheliotropic herpesvirus 5	Proboscivirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
113553	Poinsettia mosaic virus		Tymoviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2734339	Tai Forest coltivirus	Coltivirus	Spinareoviridae	Reovirales	Resentoviricetes	Duplornaviricota	Riboviria	Viruses			
2956132	Lucadorvirus gail	Luchadorvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844456	Gemycircularvirus gopha1	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
263001	Tomato leaf curl Java virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
207697	Croton yellow vein mosaic virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
59305	Bebaru virus	Alphavirus	Togaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1923074	Hubei permutotetra-like virus 10						Riboviria	Viruses			
2844847	Hohrdovirus pedohabitans	Hohrdovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2060092	Cetovirus ceto	Cetovirus	Demerecviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734275	Sashavirus sasha	Sashavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
11137	Human coronavirus 229E	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2956173	Magoulivirus sigmaplasmoparae	Magoulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
2733664	Przondovirus BIS33	Przondovirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956066	Korravirus gisselle	Korravirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1206566	Blueberry virus A	Bluvavirus	Closteroviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
169696	Hollyhock leaf crumple virus satellite DNA						Satellites	Viruses			
2014434	Escherichia phage D6				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1385658	Marine gokushovirus		Microviridae	Petitvirales	Malgrandaviricetes	Phixviricota	Monodnaviria	Viruses			
2603849	Salmonella phage vB_SenS-EnJE6	Jerseyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846241	Sperdavirus luticola	Sperdavirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
3052453	Orthobunyavirus utingaense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2956520	Thetahypovirus sclerotii	Thetahypovirus	Hypoviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
2735301	Escherichia phage vB_EcoS_011D5	Dhillonvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923345	Hubei zhaovirus-like virus 2						Riboviria	Viruses			
1678179	Diatom colony associated ssRNA virus 1		Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
3060698	Serwervirus 201phi21	Serwervirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3240498	Potyvirus catharantessellati	Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
3048351	Dianthovirus meliloti	Dianthovirus	Tombusviridae	Tolivirales	Tolucaviricetes	Kitrinoviricota	Riboviria	Viruses			
1922704	Beihai sobemo-like virus 7						Riboviria	Viruses			
2575328	Salmonella phage SE4	Loughboroughvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844552	Gemygorvirus poaspe1	Gemygorvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1982369	Pepyhexavirus poco6	Pepyhexavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3048149	Alphabaculovirus hycuneae	Alphabaculovirus	Baculoviridae	Lefavirales	Naldaviricetes			Viruses			
2846436	Kungbxnavirus pT24	Kungbxnavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846396	Flowerpowervirus flowerpower	Flowerpowervirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2591213	Microbacterium phage Arroyo	Dismasvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060342	Moineauvirus CHPC979	Moineauvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733973	Faunusvirus faunus	Faunusvirus	Chaseviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1921186	Pagevirus palmer	Pagevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1235689	Pseudomonas phage AF				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1965383	Felixounavirus UAB87	Felixounavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956279	Peduovirus YPM46	Peduovirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844121	Agtrevirus EM4	Agtrevirus	Ackermannviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052046	Bocaparvovirus ungulate2	Bocaparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
2956656	Vividuovirus angelicage	Vividuovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845939	Ronodorvirus ssm4	Ronodorvirus	Kyanoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060417	Nigecruvirus periplanetae	Nigecruvirus	Chuviridae	Jingchuvirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
194443	Primate T-lymphotropic virus 3	Deltaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
3047701	Fabavirus alphaviciae	Fabavirus	Secoviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2926099	Gordonia phage Finkle				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
382962	Epichloe festucae virus 1	Victorivirus	Totiviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
2905465	Fushun phasmavirus 2		Phasmaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2021667	Tomato leaf curl purple vein virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
871584	Clostridium phage phiCTP1				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3047815	Alphabaculovirus ecobliquae	Alphabaculovirus	Baculoviridae	Lefavirales	Naldaviricetes			Viruses			
1922583	Beihai picorna-like virus 4						Riboviria	Viruses			
2499620	Alphaarterivirus equid	Alphaarterivirus	Arteriviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1380894	Farfantepenaeus duorarum circovirus	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2956117	Likavirus goby	Likavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1552409	Sea otter polyomavirus 1		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
3059798	Brussowvirus CHPC1230	Brussowvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734192	Bertelyvirus BL9	Bertelyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
864596	Bat coronavirus BM48-31/BGR/2008	Betacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2846625	Weheuvirus chthonadaptatum	Weheuvirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2734399	Sawgrhavirus minto	Sawgrhavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2733351	Phikmvvirus ABTNL	Phikmvvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923091	Hubei picorna-like virus 12						Riboviria	Viruses			
2340909	Bovine serum-associated circular virus							Viruses			
2846386	Stehnavirus chorovicinum	Stehnavirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2169705	Anatolevirus B3	Anatolevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956039	Justusliebigvirus alia	Justusliebigvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
277944	Human coronavirus NL63	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2955299	Alphapolyomavirus pirufomitratus	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
1987403	Broad-leafed dock virus A	Macluravirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
2956550	Triamitovirus rhso30	Triamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
2005700	Jerseyvirus SETP3	Jerseyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922559	Beihai picorna-like virus 17						Riboviria	Viruses			
2845055	Kehruavirus terrivivens	Kehruavirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1692243	Artemia melana sponge associated circular genome		Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
222645	Haloferacalesvirus HF1	Haloferacalesvirus	Hafunaviridae	Thumleimavirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846104	Irrigatiovirus SI7	Irrigatiovirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1458846	Mycobacterium phage RhynO	Fromanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
499235	Hapunavirus HAP1	Hapunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846426	Teciucevirus pelohabitans	Teciucevirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
694014	Avian coronavirus	Gammacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2003505	Charlievirus redi	Charlievirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845658	Mycobacterium virus ThetaBob	Thetabobvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1074214	Rodent stool-associated circular genome virus	Glamdringvirus	Vilyaviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1856030	Golden shiner totivirus		Totiviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
1234874	Dragonfly orbiculatusvirus							Viruses			
1959287	Reed chlorotic stripe virus		Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
2748760	Poindextervirus rogue	Poindextervirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2905565	Hangzhou acrida cinerea lispivirus 1		Lispiviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2846074	Aorunvirus V12	Aorunvirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3048226	Marafivirus avenae	Marafivirus	Tymoviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1445858	Enterococcus phage IME-EFm1				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2025397	Bastrovirus BAS-2		Astroviridae	Stellavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
2734220	Austintatiousvirus ididsumtinwong	Austintatiousvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844787	Grusopivirus C	Grusopivirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2844502	Gemycircularvirus oxcor1	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
687917	Fusarium graminearum dsRNA mycovirus-3						Riboviria	Viruses			
3048164	Orthoflavivirus jutiapaense	Orthoflavivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
2846693	Yuhrihovirus borborovicinum	Yuhrihovirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
11023	Middelburg virus	Alphavirus	Togaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2844513	Gemycircularvirus ptero6	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3240480	Potyvirus betaceum	Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
2846409	Stupavirus arvadaptatum	Stupavirus	Atkinsviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
190064	Fowl aviadenovirus D	Aviadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
2845498	Veravirus septentrionalis	Veravirus	Zobellviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2499625	Stemphylium lycopersici mycovirus	Alternavirus	Alternaviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
2507505	Yingvirus xinzhouense	Yingvirus	Qinviridae	Muvirales	Chunqiuviricetes	Negarnaviricota	Riboviria	Viruses			
2955917	Foxquatrovirus fox4	Foxquatrovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
11901	Bovine leukemia virus	Deltaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2955228	Abidjanvirus ZC01	Abidjanvirus	Mesyanzhinovviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845924	Porprismacovirus porci2	Porprismacovirus	Smacoviridae	Cremevirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
32625	Mushroom bacilliform virus	Barnavirus	Barnaviridae	Sobelivirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1922949	Hubei narna-like virus 19						Riboviria	Viruses			
194948	Escherichia Stx1 converting phage	Traversvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
12907	Hop latent viroid	Cocadviroid	Pospiviroidae					Viruses			
2846431	Tehnicivirus edaphocola	Tehnicivirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2560501	Gustavvirus gustav	Gustavvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1756157	Penicillium aurantiogriseum partitivirus 1		Partitiviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
1384632	Tomato leaf curl Gandhinagar betasatellite	Betasatellite	Tolecusatellitidae					Viruses			
1987149	Schmidvirus KHP30	Schmidvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1814959	Streptococcus phage 9873	Piorkowskivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955834	Duamitovirus scho1	Duamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
2956140	Lyssavirus formosa	Lyssavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2845983	Psouhdivirus limihabitans	Psouhdivirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2560725	Felixounavirus BPS17W1	Felixounavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1982883	Camvirus CAM	Camvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843787	Waukeshavirus waukesha92	Waukeshavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
483266	Haemophilus phage SuMu				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
